user_id,age,gender,travel_preferences,destination,duration,purpose,user_budget,actual_expenses,current_location_latitude,current_location_longitude,destination_latitude,destination_longitude,distance,current_cost_of_living_index,destination_cost_of_living_index,accommodation_type,accommodation_cost_per_night,transportation_mode,transportation_cost,daily_meal_expenses,average_restaurant_prices,planned_activities,weather_data,local_events
639,82,Female,cultural,Karnataka,22,business,₹35000,23434.04,27.466208,45.4045219,11.64631,91.3978,156117,626,890,vacation rental,₹500,train,₹2000,205.1,5950.04,shopping,rainy,music festival
640,28,Male,cultural,Manipur,12,family,"",8903.28,26.469546,41.1157847,32.23139,90.5514,479596,231,119,hotel,₹100,train,₹1000,742.87,231.5,sightseeing,sunny,sports event
641,61,Female,adventure,Manipur,15,business,₹15000,18544.14,8.668606,121.362315,9.385981,73.1258,1461865,783,207,vacation rental,₹2000,train,₹100,616.16,4557.77,education,rainy,art exhibition
642,71,Male,adventure,Sikkim,7,family,₹10000,26977.44,18.287591,-46.4970116,29.328986,82.1059,1007375,211,887,vacation rental,₹100,train,₹1000,903.92,9315.1,education,cloudy,sports event
643,49,Male,adventure,Assam,4,vacation,"",28063.78,12.901592,-77.6079126,23.464834,80.6784,257345,35,427,hostel,₹500,plane,₹500,836.17,3835.73,hiking,cloudy,art exhibition
644,72,Bigender,cultural,Chhattisgarh,22,business,₹35000,29643.69,15.626141,-9.3854336,12.658913,71.6853,739664,344,245,hostel,₹500,car,₹2000,690.5,1963.25,hiking,rainy,art exhibition
645,70,Male,relaxation,Odisha,21,family,₹1000,7134.19,27.095397,-81.8115051,32.809461,96.9024,191646,979,984,hotel,₹100,car,₹1000,597.0,3072.52,education,cloudy,sports event
646,37,Male,relaxation,Meghalaya,4,vacation,₹2000,38746.73,15.975385,124.302017,20.704574,92.2174,917469,355,296,vacation rental,₹100,train,₹100,759.81,7882.43,sightseeing,rainy,music festival
647,74,Male,relaxation,Maharashtra,5,business,₹35000,3399.44,36.814791,121.261886,31.9859,80.4284,454212,311,723,hotel,₹100,car,₹1000,836.87,9487.9,education,rainy,music festival
648,44,Female,relaxation,Mizoram,2,family,₹1000,16579.73,24.098772,22.38333,9.342002,85.817,985789,689,814,vacation rental,₹1000,plane,₹100,807.72,4374.42,education,rainy,music festival
649,35,Female,cultural,Madhya Pradesh,5,family,₹10000,47982.24,11.05464,8.9354031,9.529211,83.8202,905494,17,394,hostel,₹1000,car,₹500,129.17,194.67,vacation,rainy,sports event
650,67,Female,cultural,Himachal Pradesh,25,vacation,₹25000,26133.37,32.922669,120.7293,21.428969,77.4492,330061,33,840,vacation rental,₹2000,car,₹2000,734.01,840.92,education,rainy,sports event
651,50,Female,cultural,Assam,9,vacation,₹500,49214.21,24.530814,-84.5050878,19.759442,90.2876,314343,972,147,hotel,₹500,car,₹5000,385.24,8796.43,sightseeing,rainy,sports event
652,84,Male,relaxation,Maharashtra,10,family,₹5000,17144.97,22.032835,99.1677572,32.454479,89.0055,988220,649,491,hotel,₹2000,train,₹500,869.78,2606.04,vacation,sunny,art exhibition
653,71,Bigender,relaxation,Goa,1,business,₹25000,39355.96,33.117738,15.4900234,11.864913,91.6113,81820,508,934,hostel,₹100,train,₹500,198.03,8009.36,vacation,cloudy,sports event
654,19,Female,adventure,Mizoram,27,vacation,₹15000,16935.47,29.398388,-54.2673083,18.845592,71.44,52486,78,591,hotel,₹1000,plane,₹5000,98.31,5040.47,education,sunny,music festival
655,75,Female,cultural,Bihar,21,business,₹100,48457.38,29.570446,33.366867,30.758664,75.7194,1018048,740,74,hostel,₹500,car,₹5000,242.63,254.89,sightseeing,sunny,art exhibition
656,51,Agender,cultural,Goa,1,business,₹35000,38788.6,23.029294,2.16667,31.832458,80.2135,625394,622,295,vacation rental,₹100,plane,₹100,43.3,2216.57,vacation,sunny,music festival
657,32,Female,adventure,Himachal Pradesh,17,vacation,₹5000,805.95,13.277505,118.627894,14.260844,88.5203,1270088,10,277,hotel,₹2000,plane,₹2000,42.55,89.21,education,rainy,music festival
658,42,Polygender,relaxation,Bihar,3,business,"",15047.2,26.472564,106.4641459,25.745604,72.7034,585613,544,232,hotel,₹1000,train,₹5000,537.02,386.58,hiking,cloudy,music festival
659,60,Female,cultural,Assam,7,business,₹35000,12780.25,32.044404,5.2893597,11.551083,72.9802,588771,914,57,vacation rental,₹500,train,₹100,148.47,434.76,shopping,rainy,art exhibition
660,52,Female,adventure,Chhattisgarh,16,business,₹2000,38089.25,14.065101,-77.3882908,26.737594,69.7659,829821,492,289,hostel,₹1000,train,₹500,206.43,8029.25,hiking,cloudy,sports event
661,44,Non-binary,adventure,Telangana,20,family,₹500,39697.08,14.681266,130.785523,36.780297,75.4486,40681,748,430,vacation rental,₹2000,train,₹500,916.87,2188.63,education,cloudy,art exhibition
662,70,Female,relaxation,Telangana,17,vacation,₹15000,39375.2,28.282654,8.4760154,24.753,82.7233,1065351,372,641,vacation rental,₹100,plane,₹500,822.92,9988.02,education,cloudy,music festival
663,78,Male,adventure,Madhya Pradesh,21,family,₹25000,36211.63,30.166755,59.0072317,19.84165,73.393,450923,617,201,vacation rental,₹500,train,₹500,517.83,2749.38,education,cloudy,music festival
664,60,Male,relaxation,Telangana,23,vacation,₹5000,8849.36,15.205877,121.0312325,15.166164,70.1291,1478889,185,368,hostel,₹1000,plane,₹5000,907.33,8861.81,education,sunny,sports event
665,51,Non-binary,adventure,Uttar Pradesh,22,vacation,₹15000,39574.7,32.242003,5.55,14.458089,73.0444,283023,639,202,hostel,₹2000,train,₹100,729.32,4562.74,shopping,sunny,music festival
666,41,Male,cultural,Andhra Pradesh,27,business,₹500,15934.64,26.99715,69.1809574,25.728552,71.6903,436416,923,86,hostel,₹2000,train,₹500,453.02,2355.16,hiking,cloudy,sports event
667,49,Male,adventure,Chhattisgarh,27,business,₹50000,11924.01,15.171325,6.624795,9.20205,90.689,617142,297,274,hostel,₹2000,train,₹1000,923.08,2095.26,hiking,sunny,art exhibition
668,84,Male,relaxation,Gujarat,27,business,₹100,24944.04,34.969133,26.2103909,13.024823,90.8675,814,280,533,hostel,₹1000,train,₹2000,644.79,5939.97,education,sunny,sports event
669,24,Male,cultural,Rajasthan,16,vacation,₹2000,42058.37,23.482142,2.3394209,18.142207,83.3243,34607,263,326,vacation rental,₹500,car,₹5000,396.33,9997.78,sightseeing,rainy,sports event
670,85,Female,relaxation,Sikkim,6,vacation,₹25000,42096.13,10.782861,2.8002946,13.124415,92.9243,1064364,918,992,vacation rental,₹500,car,₹2000,574.6,3401.0,education,sunny,art exhibition
671,53,Female,relaxation,Chhattisgarh,21,business,₹1000,46334.43,31.074966,0.5465548,14.637451,87.7165,298117,265,21,hostel,₹1000,car,₹1000,392.41,7592.33,shopping,sunny,art exhibition
672,56,Male,relaxation,Telangana,6,family,₹2000,45847.27,36.259619,108.273158,14.14701,80.7218,1340180,95,117,hotel,₹1000,car,₹500,653.96,3324.15,vacation,sunny,art exhibition
673,79,Male,cultural,Bihar,9,family,₹15000,6661.32,13.428496,-57.4655544,34.34148,80.1414,746525,470,423,vacation rental,₹1000,car,₹1000,781.19,2047.87,education,sunny,art exhibition
674,50,Male,cultural,Rajasthan,22,vacation,₹35000,2897.94,11.404921,82.8518405,19.885989,89.9368,709713,399,427,vacation rental,₹2000,plane,₹2000,212.36,5492.44,education,rainy,art exhibition
675,36,Male,cultural,Haryana,11,family,₹1000,41661.72,34.974896,18.0754478,23.143073,80.8088,1217706,891,296,hotel,₹2000,train,₹5000,4.72,7311.61,shopping,rainy,sports event
676,19,Male,relaxation,Kerala,7,vacation,₹1000,25942.95,25.542229,116.42675,28.518125,81.6332,314308,475,776,vacation rental,₹100,car,₹500,824.86,3337.47,sightseeing,rainy,sports event
677,34,Female,cultural,Nagaland,7,vacation,₹50000,34564.98,25.863298,120.9428802,19.862507,72.6826,854214,237,48,hotel,₹1000,plane,₹2000,800.89,2337.41,education,rainy,music festival
678,29,Male,cultural,Punjab,20,business,₹2000,49568.01,12.800157,115.858361,9.138637,69.8107,1398232,519,996,vacation rental,₹500,train,₹5000,674.88,2628.86,hiking,cloudy,music festival
679,48,Female,adventure,Maharashtra,26,family,₹1000,27174.05,34.899501,47.6489641,23.8922,86.5168,84055,733,406,hotel,₹2000,car,₹5000,411.19,5517.51,sightseeing,rainy,sports event
680,39,Bigender,cultural,Haryana,30,vacation,"",37325.81,22.295449,12.5742882,9.447731,86.2867,580752,194,901,vacation rental,₹2000,car,₹500,716.07,2297.41,education,sunny,art exhibition
681,45,Male,cultural,Maharashtra,18,business,₹1000,31347.31,17.674173,111.945153,9.126217,93.8069,432156,706,410,hotel,₹500,car,₹2000,952.23,5431.27,hiking,rainy,art exhibition
682,37,Female,adventure,Bihar,11,business,₹5000,34263.73,24.870361,9.8627243,36.233272,88.1217,421616,377,481,hotel,₹1000,plane,₹5000,246.9,8054.71,hiking,sunny,music festival
683,25,Female,relaxation,Andhra Pradesh,11,business,₹35000,12201.3,14.715628,-67.4686475,24.984377,72.5836,340345,537,676,vacation rental,₹2000,train,₹1000,791.92,4044.08,education,rainy,sports event
684,20,Female,relaxation,Haryana,4,family,₹35000,14067.4,30.44595,-47.8448116,31.511673,88.8541,1247577,403,290,hotel,₹100,train,₹1000,573.53,1064.37,sightseeing,rainy,art exhibition
685,36,Male,cultural,Madhya Pradesh,19,business,₹10000,4001.31,12.203389,123.086276,13.892063,69.6214,865346,750,860,vacation rental,₹2000,train,₹500,358.35,8586.16,vacation,rainy,art exhibition
686,85,Male,cultural,Chhattisgarh,17,business,₹35000,28283.81,34.623607,136.1957329,30.023697,93.4541,3430,445,543,hostel,₹2000,plane,₹2000,530.0,2664.9,shopping,rainy,art exhibition
687,32,Female,adventure,Haryana,26,vacation,₹100,42787.92,14.760235,-48.6891129,9.950606,84.0126,519409,717,949,hostel,₹500,car,₹100,721.38,3263.35,shopping,rainy,music festival
688,37,Male,cultural,Madhya Pradesh,11,vacation,₹500,11561.42,27.498277,-74.4584245,28.327316,87.6996,360674,32,163,vacation rental,₹100,car,₹500,808.0,860.13,vacation,rainy,art exhibition
689,32,Female,cultural,Meghalaya,8,vacation,₹100,40012.06,19.904046,23.7240855,27.547056,88.8924,1053128,144,81,hostel,₹100,car,₹500,593.61,3888.37,education,rainy,art exhibition
690,67,Polygender,cultural,Maharashtra,5,family,"",48639.88,12.132661,82.353656,29.89689,74.4548,1426191,911,447,vacation rental,₹100,train,₹1000,106.95,2887.98,vacation,rainy,art exhibition
691,26,Polygender,adventure,Goa,14,business,₹25000,11299.82,18.11306,89.099242,18.685658,81.0974,785954,491,848,hostel,₹2000,plane,₹500,780.64,5782.05,shopping,cloudy,art exhibition
692,23,Genderfluid,cultural,Andhra Pradesh,3,vacation,₹5000,7530.85,18.838888,-1.8090692,14.621445,69.1516,542750,790,674,vacation rental,₹500,train,₹100,913.39,8663.25,sightseeing,cloudy,sports event
693,56,Female,adventure,Tamil Nadu,29,business,"",47926.78,14.248394,121.712226,16.979667,81.1761,101701,914,770,vacation rental,₹1000,plane,₹5000,916.42,1794.5,shopping,rainy,sports event
694,19,Female,relaxation,Mizoram,20,business,₹1000,49918.41,30.854191,43.6723087,26.530353,82.4721,461311,412,644,vacation rental,₹1000,plane,₹5000,867.05,9036.49,shopping,cloudy,sports event
695,64,Female,cultural,Manipur,12,vacation,₹500,36491.56,11.020853,109.742421,10.69727,72.043,286275,133,663,hotel,₹1000,plane,₹5000,100.26,211.27,vacation,cloudy,art exhibition
696,21,Female,adventure,Punjab,9,business,₹15000,7811.9,21.278772,25.9257256,24.669547,91.3117,1062598,414,427,hostel,₹2000,car,₹1000,361.07,4776.04,sightseeing,rainy,art exhibition
697,60,Polygender,cultural,Nagaland,25,vacation,₹35000,4219.38,19.605806,114.987561,33.618464,70.7059,1360388,833,361,hotel,₹500,plane,₹500,920.39,9548.4,shopping,cloudy,music festival
698,57,Male,adventure,Sikkim,5,family,₹100,4993.16,19.777526,122.9634852,22.37861,74.7809,184950,810,289,hotel,₹1000,train,₹2000,820.29,5854.95,education,sunny,music festival
699,47,Male,relaxation,Telangana,13,family,₹15000,19427.02,19.947744,-133.72181,31.923744,87.792,1230360,872,807,hostel,₹500,car,₹500,545.08,6551.11,vacation,cloudy,sports event
700,50,Female,adventure,Uttar Pradesh,13,business,₹10000,45849.84,30.56697,33.5490078,26.347529,75.9634,306189,235,94,hostel,₹2000,car,₹100,322.31,6434.91,shopping,rainy,sports event
701,56,Male,adventure,Kerala,13,vacation,₹35000,49293.71,26.937408,121.0589081,36.03483,88.5427,246116,408,451,hostel,₹1000,train,₹5000,293.85,5489.1,education,sunny,art exhibition
702,21,Male,adventure,Nagaland,25,vacation,₹5000,21992.13,26.615839,43.1936525,15.52017,97.0615,555266,149,145,vacation rental,₹2000,car,₹100,592.36,6287.16,sightseeing,rainy,music festival
703,50,Agender,relaxation,Haryana,14,business,₹35000,38772.4,33.268463,121.3009798,32.108455,91.5085,849198,179,278,vacation rental,₹2000,car,₹500,572.96,2048.62,shopping,cloudy,sports event
704,68,Female,relaxation,Assam,13,family,₹50000,21766.5,18.792885,120.6626572,13.13954,70.2328,310187,770,962,hotel,₹500,train,₹5000,175.14,9824.15,sightseeing,cloudy,sports event
705,72,Female,adventure,Assam,17,vacation,₹5000,104.43,36.154743,20.1563519,31.317412,81.5947,809664,84,735,hostel,₹2000,car,₹1000,638.38,4314.18,vacation,rainy,music festival
706,43,Bigender,relaxation,Telangana,29,vacation,₹15000,28160.01,28.388149,53.873969,9.702642,92.0551,396591,439,406,hotel,₹2000,train,₹1000,341.67,8215.46,hiking,sunny,art exhibition
707,22,Female,relaxation,Jharkhand,15,family,₹35000,32429.2,16.081237,100.0135929,22.652044,72.8586,1314051,736,272,hostel,₹100,train,₹2000,9.94,4182.07,sightseeing,sunny,sports event
708,82,Male,cultural,Madhya Pradesh,24,business,₹25000,14865.56,28.261337,-0.3907558,17.102543,85.1685,905646,313,11,vacation rental,₹500,car,₹2000,34.27,538.6,sightseeing,rainy,music festival
709,19,Male,relaxation,Nagaland,9,family,"",41198.88,29.462278,115.134207,15.6527,86.1623,332769,836,92,vacation rental,₹2000,train,₹500,791.71,5200.58,vacation,rainy,sports event
710,71,Female,cultural,Andhra Pradesh,28,family,₹10000,25966.62,16.879943,27.4772798,34.177519,84.0908,555741,666,107,hotel,₹100,train,₹5000,530.89,3018.2,education,sunny,sports event
711,33,Female,relaxation,Manipur,18,family,₹500,33090.01,15.681513,37.1414146,32.636349,81.0978,897757,650,323,hostel,₹500,train,₹2000,919.22,4234.85,education,rainy,art exhibition
712,33,Male,adventure,Andhra Pradesh,11,family,₹25000,14944.83,16.37803,-77.9530942,23.901628,79.1205,962964,258,996,hostel,₹100,train,₹1000,901.56,3230.36,vacation,rainy,art exhibition
713,27,Female,relaxation,Odisha,16,business,₹25000,24333.31,8.343482,32.4212424,13.978231,70.821,1395131,123,560,hotel,₹1000,car,₹5000,542.34,7834.82,education,sunny,sports event
714,51,Male,cultural,Assam,7,family,₹5000,45443.65,36.314047,-49.1166441,9.44322,86.9993,33645,861,705,hotel,₹1000,train,₹2000,809.55,221.2,sightseeing,rainy,music festival
715,54,Genderqueer,relaxation,Uttar Pradesh,13,family,₹35000,31376.9,9.55287,117.742101,9.99746,70.2164,129179,421,423,hotel,₹100,train,₹2000,8.97,4117.13,vacation,cloudy,art exhibition
716,23,Female,adventure,Assam,23,business,₹5000,32851.55,31.809112,19.00874,24.882758,80.1065,749996,151,339,hotel,₹2000,plane,₹500,71.55,3204.34,hiking,sunny,music festival
717,54,Non-binary,cultural,Sikkim,15,family,₹500,22965.32,24.894969,99.0571089,18.729149,86.4683,1260830,136,575,hotel,₹2000,plane,₹100,366.41,8384.07,education,sunny,art exhibition
718,25,Female,adventure,Punjab,20,vacation,₹50000,36215.56,16.748852,14.666088,27.102497,72.5569,1460129,386,917,vacation rental,₹100,car,₹5000,956.81,9904.27,shopping,sunny,art exhibition
719,39,Male,relaxation,Andhra Pradesh,4,vacation,₹500,25150.85,21.183687,37.5826719,35.397695,95.6783,1461908,31,190,hotel,₹1000,train,₹2000,227.24,6939.93,hiking,cloudy,music festival
720,56,Female,cultural,Punjab,2,family,₹25000,8597.74,28.25318,31.9925717,20.390131,88.4456,1380920,625,144,hotel,₹500,car,₹100,761.26,4521.59,education,rainy,music festival
721,43,Female,relaxation,Chhattisgarh,7,family,₹500,49550.59,16.567062,15.4902722,9.755276,72.5874,343318,399,856,hostel,₹2000,car,₹100,647.21,559.67,sightseeing,rainy,sports event
722,51,Female,relaxation,Himachal Pradesh,12,family,₹500,24569.93,13.811115,61.7405126,36.728128,69.6873,38046,841,54,hostel,₹100,plane,₹5000,744.28,8980.09,education,rainy,sports event
723,41,Non-binary,cultural,Telangana,15,family,₹100,349.06,36.051684,3.3941571,32.975798,74.5393,434265,92,417,hostel,₹1000,train,₹1000,828.77,8433.6,vacation,sunny,art exhibition
724,76,Male,relaxation,Rajasthan,29,business,₹5000,1475.64,20.522233,-7.5927209,22.177168,95.4607,699504,821,587,hotel,₹1000,car,₹2000,993.4,1648.02,education,sunny,art exhibition
725,82,Female,adventure,Andhra Pradesh,20,business,₹35000,38041.65,13.835153,-51.3906526,23.01226,93.8114,1433546,82,184,hotel,₹2000,train,₹2000,422.08,9267.58,hiking,cloudy,art exhibition
726,58,Male,adventure,Jharkhand,26,business,"",29235.29,19.946572,112.836668,15.211537,91.5564,687086,661,818,hotel,₹1000,train,₹5000,355.72,6830.98,sightseeing,sunny,sports event
727,57,Male,relaxation,Meghalaya,16,business,₹50000,40269.64,36.543015,121.429477,23.001256,83.5393,1016180,615,299,hotel,₹100,train,₹1000,838.47,5036.78,vacation,sunny,art exhibition
728,47,Non-binary,adventure,Assam,2,business,₹500,35144.48,28.72097,-49.8956943,17.794833,92.5155,523222,62,39,hostel,₹100,train,₹2000,891.6,6003.19,sightseeing,cloudy,art exhibition
729,22,Female,adventure,Punjab,1,vacation,₹10000,46405.38,32.96037,21.9055846,23.600533,95.8566,423497,157,283,hostel,₹1000,train,₹100,761.33,5856.14,education,rainy,sports event
730,18,Male,cultural,Himachal Pradesh,22,vacation,₹5000,11835.56,28.163819,-88.831192,13.899799,89.349,1468602,703,395,vacation rental,₹500,plane,₹100,408.32,953.74,sightseeing,rainy,sports event
731,39,Female,relaxation,Rajasthan,14,business,₹500,3689.16,21.39333,114.182575,29.470099,83.5741,480663,297,493,hotel,₹500,train,₹500,879.43,4101.78,vacation,cloudy,sports event
732,83,Polygender,adventure,Telangana,25,business,₹15000,36304.7,11.755262,37.40292,14.143573,94.4462,1211729,797,116,hotel,₹1000,train,₹500,314.27,4633.0,hiking,cloudy,art exhibition
733,29,Female,adventure,Uttar Pradesh,3,vacation,₹500,49862.76,31.696617,139.3844092,21.958097,89.9676,1313101,374,503,hostel,₹500,plane,₹2000,936.75,5795.36,hiking,sunny,art exhibition
734,76,Male,cultural,Maharashtra,18,vacation,₹1000,11747.09,29.453908,-8.8830265,8.92302,95.7035,151914,604,251,vacation rental,₹500,train,₹100,390.09,7876.2,vacation,cloudy,sports event
735,63,Female,adventure,Punjab,12,family,₹50000,46580.28,16.757757,-0.3419882,22.591338,93.2661,798093,485,131,hotel,₹2000,plane,₹1000,605.61,7146.82,vacation,sunny,music festival
736,50,Male,adventure,Meghalaya,24,family,₹50000,6229.28,22.39917,99.2272939,32.514933,87.799,1101982,465,260,vacation rental,₹2000,car,₹5000,77.06,4164.39,sightseeing,sunny,sports event
